order_id,date,customer,region,product,category,quantity,unit_price,total,status
PB-100253,2025-05-04,Lakeshore Medical Supply,Manitoba,Implementation Day,Services,9,1800.0,16200.0,Paid
PB-100254,2025-06-08,Granite Peak Tools,Alberta,Warehouse Scanner,Hardware,6,320.0,1920.0,Paid
PB-100255,2025-10-27,Kingston Print Works,Ontario,Support Plan (Monthly),Services,7,450.0,3150.0,Paid
PB-100256,2025-07-21,Cedar & Co. Furniture,Texas,Support Plan (Monthly),Services,8,450.0,3600.0,Pending
PB-100257,2025-08-03,Granite Peak Tools,Alberta,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-100258,2025-04-15,Lakeshore Medical Supply,Alberta,Support Plan (Monthly),Services,8,450.0,3600.0,Refunded
PB-100259,2025-08-30,Prairie Wind Farms,Manitoba,Data Migration,Services,5,2400.0,12000.0,Paid
PB-100260,2025-10-04,Lakeshore Medical Supply,Texas,Data Migration,Services,4,2400.0,9600.0,Paid
PB-100261,2025-05-22,Granite Peak Tools,New York,Workflow Platform License,Software,12,1200.0,14400.0,Refunded
PB-100262,2025-04-04,Birchwood Interiors,New York,Workflow Platform License,Software,9,1200.0,10800.0,Refunded
PB-100263,2025-11-29,Birchwood Interiors,Alberta,API Add-on,Software,10,99.0,990.0,Paid
PB-100264,2025-01-30,Harbourfront Textiles,Illinois,Implementation Day,Services,6,1800.0,10800.0,Paid
PB-100265,2025-03-03,Northwind Logistics,Illinois,Warehouse Scanner,Hardware,12,320.0,3840.0,Pending
PB-100266,2025-07-15,Granite Peak Tools,New York,Data Migration,Services,2,2400.0,4800.0,Refunded
PB-100267,2025-07-21,Summit Auto Parts,Alberta,Workflow Platform License,Software,5,1200.0,6000.0,Pending
PB-100268,2025-03-19,Silverline Freight,British Columbia,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-100269,2025-07-30,Lakeshore Medical Supply,Manitoba,Warehouse Scanner,Hardware,5,320.0,1600.0,Refunded
PB-100270,2025-12-28,Silverline Freight,New York,Support Plan (Monthly),Services,9,450.0,4050.0,Paid
PB-100271,2025-07-13,Harbourfront Textiles,Alberta,Data Migration,Services,11,2400.0,26400.0,Paid
PB-100272,2025-03-11,Lakeshore Medical Supply,Illinois,Data Migration,Services,7,2400.0,16800.0,Paid
PB-100273,2025-07-09,Granite Peak Tools,Alberta,Implementation Day,Services,5,1800.0,9000.0,Paid
PB-100274,2025-11-19,Prairie Wind Farms,Ontario,Workflow Platform License,Software,1,1200.0,1200.0,Paid
PB-100275,2025-10-13,Birchwood Interiors,Illinois,Implementation Day,Services,4,1800.0,7200.0,Paid
PB-100276,2025-11-20,Blue Heron Foods,Quebec,Training Seat,Services,4,275.0,1100.0,Pending
PB-100277,2025-09-10,Northwind Logistics,Manitoba,Implementation Day,Services,7,1800.0,12600.0,Pending
PB-100278,2025-09-12,Birchwood Interiors,New York,Training Seat,Services,5,275.0,1375.0,Paid
PB-100279,2025-04-14,Prairie Wind Farms,British Columbia,Support Plan (Monthly),Services,7,450.0,3150.0,Paid
PB-100280,2025-02-17,Birchwood Interiors,Illinois,Warehouse Scanner,Hardware,9,320.0,2880.0,Pending
PB-100281,2025-10-26,Blue Heron Foods,New York,Support Plan (Monthly),Services,8,450.0,3600.0,Paid
PB-100282,2025-07-06,Maple Ridge Distribution,Texas,API Add-on,Software,2,99.0,198.0,Paid
PB-100283,2025-09-11,Summit Auto Parts,New York,Workflow Platform License,Software,7,1200.0,8400.0,Pending
PB-100284,2025-02-07,Northwind Logistics,Ontario,Training Seat,Services,5,275.0,1375.0,Paid
PB-100285,2025-10-17,Blue Heron Foods,New York,Training Seat,Services,6,275.0,1650.0,Paid
PB-100286,2025-11-12,Granite Peak Tools,Illinois,Data Migration,Services,7,2400.0,16800.0,Paid
PB-100287,2025-11-18,Northwind Logistics,Texas,Warehouse Scanner,Hardware,2,320.0,640.0,Refunded
PB-100288,2025-05-22,Maple Ridge Distribution,Manitoba,API Add-on,Software,2,99.0,198.0,Pending
PB-100289,2025-01-20,Harbourfront Textiles,New York,API Add-on,Software,7,99.0,693.0,Paid
PB-100290,2025-08-31,Northwind Logistics,British Columbia,Data Migration,Services,6,2400.0,14400.0,Refunded
PB-100291,2025-04-27,Blue Heron Foods,Alberta,Warehouse Scanner,Hardware,5,320.0,1600.0,Paid
PB-100292,2025-07-21,Northwind Logistics,Alberta,Workflow Platform License,Software,9,1200.0,10800.0,Refunded
PB-100293,2025-10-08,Maple Ridge Distribution,Illinois,Data Migration,Services,11,2400.0,26400.0,Paid
PB-100294,2025-01-10,Granite Peak Tools,Alberta,Training Seat,Services,2,275.0,550.0,Pending
PB-100295,2025-03-24,Harbourfront Textiles,Illinois,Support Plan (Monthly),Services,4,450.0,1800.0,Refunded
PB-100296,2025-05-31,Granite Peak Tools,Texas,Data Migration,Services,10,2400.0,24000.0,Paid
PB-100297,2025-12-09,Silverline Freight,Manitoba,Training Seat,Services,12,275.0,3300.0,Paid
PB-100298,2025-06-16,Birchwood Interiors,British Columbia,Warehouse Scanner,Hardware,6,320.0,1920.0,Refunded
PB-100299,2025-02-05,Maple Ridge Distribution,New York,Support Plan (Monthly),Services,2,450.0,900.0,Paid
PB-100300,2025-12-14,Prairie Wind Farms,Ontario,Data Migration,Services,9,2400.0,21600.0,Paid
PB-100301,2025-01-28,Granite Peak Tools,New York,API Add-on,Software,8,99.0,792.0,Pending
PB-100302,2025-11-22,Blue Heron Foods,Illinois,API Add-on,Software,5,99.0,495.0,Paid
PB-100303,2025-04-15,Summit Auto Parts,British Columbia,Support Plan (Monthly),Services,6,450.0,2700.0,Refunded
PB-100304,2025-12-28,Harbourfront Textiles,New York,API Add-on,Software,11,99.0,1089.0,Paid
PB-100305,2025-07-12,Summit Auto Parts,New York,Support Plan (Monthly),Services,4,450.0,1800.0,Paid
PB-100306,2025-08-30,Summit Auto Parts,British Columbia,Support Plan (Monthly),Services,1,450.0,450.0,Paid
PB-100307,2025-05-10,Kingston Print Works,Texas,Label Printer,Hardware,7,185.5,1298.5,Pending
PB-100308,2025-03-22,Birchwood Interiors,Quebec,Support Plan (Monthly),Services,1,450.0,450.0,Paid
PB-100309,2025-07-02,Birchwood Interiors,Quebec,Warehouse Scanner,Hardware,5,320.0,1600.0,Pending
PB-100310,2025-10-05,Prairie Wind Farms,British Columbia,Training Seat,Services,1,275.0,275.0,Paid
PB-100311,2025-08-13,Kingston Print Works,New York,Implementation Day,Services,5,1800.0,9000.0,Paid
PB-100312,2025-11-13,Lakeshore Medical Supply,British Columbia,API Add-on,Software,12,99.0,1188.0,Refunded
PB-100313,2025-12-22,Cedar & Co. Furniture,New York,API Add-on,Software,11,99.0,1089.0,Paid
PB-100314,2025-02-24,Silverline Freight,New York,Data Migration,Services,3,2400.0,7200.0,Pending
PB-100315,2025-03-19,Granite Peak Tools,Ontario,API Add-on,Software,2,99.0,198.0,Paid
PB-100316,2025-11-17,Lakeshore Medical Supply,New York,Support Plan (Monthly),Services,5,450.0,2250.0,Paid
PB-100317,2025-09-04,Cedar & Co. Furniture,Illinois,Warehouse Scanner,Hardware,2,320.0,640.0,Refunded
PB-100318,2025-01-27,Harbourfront Textiles,Quebec,Label Printer,Hardware,9,185.5,1669.5,Paid
PB-100319,2025-02-10,Northwind Logistics,British Columbia,Label Printer,Hardware,11,185.5,2040.5,Paid
PB-100320,2025-04-14,Lakeshore Medical Supply,Manitoba,Data Migration,Services,3,2400.0,7200.0,Paid
PB-100321,2025-10-14,Lakeshore Medical Supply,Ontario,API Add-on,Software,6,99.0,594.0,Paid
PB-100322,2025-04-07,Blue Heron Foods,Alberta,Label Printer,Hardware,5,185.5,927.5,Pending
PB-100323,2025-01-14,Harbourfront Textiles,Quebec,Workflow Platform License,Software,3,1200.0,3600.0,Paid
PB-100324,2025-01-13,Silverline Freight,New York,Label Printer,Hardware,6,185.5,1113.0,Paid
PB-100325,2025-04-18,Maple Ridge Distribution,Illinois,Data Migration,Services,1,2400.0,2400.0,Paid
PB-100326,2025-09-11,Lakeshore Medical Supply,New York,Label Printer,Hardware,4,185.5,742.0,Refunded
PB-100327,2025-07-25,Birchwood Interiors,Texas,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-100328,2025-10-23,Harbourfront Textiles,Alberta,Workflow Platform License,Software,1,1200.0,1200.0,Paid
PB-100329,2025-07-09,Silverline Freight,New York,API Add-on,Software,12,99.0,1188.0,Paid
PB-100330,2025-06-09,Blue Heron Foods,Quebec,Data Migration,Services,6,2400.0,14400.0,Paid
PB-100331,2025-06-21,Cedar & Co. Furniture,British Columbia,Implementation Day,Services,5,1800.0,9000.0,Paid
PB-100332,2025-03-08,Silverline Freight,New York,Workflow Platform License,Software,12,1200.0,14400.0,Paid
PB-100333,2025-02-24,Harbourfront Textiles,British Columbia,Support Plan (Monthly),Services,6,450.0,2700.0,Paid
PB-100334,2025-08-09,Northwind Logistics,Ontario,Training Seat,Services,3,275.0,825.0,Pending
PB-100335,2025-02-18,Granite Peak Tools,Alberta,Workflow Platform License,Software,7,1200.0,8400.0,Paid
PB-100336,2025-02-04,Summit Auto Parts,Quebec,Support Plan (Monthly),Services,6,450.0,2700.0,Refunded
PB-100337,2025-08-31,Cedar & Co. Furniture,Manitoba,Training Seat,Services,7,275.0,1925.0,Pending
PB-100338,2025-02-05,Kingston Print Works,Texas,Support Plan (Monthly),Services,5,450.0,2250.0,Paid
PB-100339,2025-09-26,Northwind Logistics,British Columbia,Support Plan (Monthly),Services,6,450.0,2700.0,Pending
PB-100340,2025-11-12,Summit Auto Parts,Illinois,Workflow Platform License,Software,4,1200.0,4800.0,Pending
PB-100341,2025-10-18,Maple Ridge Distribution,Quebec,API Add-on,Software,9,99.0,891.0,Pending
PB-100342,2025-08-28,Lakeshore Medical Supply,Texas,API Add-on,Software,11,99.0,1089.0,Refunded
PB-100343,2025-11-04,Silverline Freight,Ontario,Warehouse Scanner,Hardware,7,320.0,2240.0,Refunded
PB-100344,2025-11-18,Prairie Wind Farms,Manitoba,Workflow Platform License,Software,9,1200.0,10800.0,Paid
PB-100345,2025-01-28,Granite Peak Tools,British Columbia,Workflow Platform License,Software,10,1200.0,12000.0,Refunded
PB-100346,2025-05-12,Birchwood Interiors,Illinois,Data Migration,Services,6,2400.0,14400.0,Paid
PB-100347,2025-07-25,Northwind Logistics,British Columbia,Data Migration,Services,9,2400.0,21600.0,Pending
PB-100348,2025-04-06,Kingston Print Works,British Columbia,Implementation Day,Services,4,1800.0,7200.0,Paid
PB-100349,2025-05-09,Blue Heron Foods,Quebec,Implementation Day,Services,9,1800.0,16200.0,Paid
PB-100350,2025-06-25,Blue Heron Foods,Illinois,Workflow Platform License,Software,12,1200.0,14400.0,Pending
PB-100351,2025-01-08,Lakeshore Medical Supply,Alberta,Warehouse Scanner,Hardware,9,320.0,2880.0,Pending
PB-100352,2025-05-03,Maple Ridge Distribution,Quebec,Label Printer,Hardware,11,185.5,2040.5,Refunded
PB-100353,2025-05-04,Maple Ridge Distribution,Manitoba,Data Migration,Services,8,2400.0,19200.0,Paid
PB-100354,2025-07-07,Harbourfront Textiles,Quebec,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-100355,2025-04-23,Blue Heron Foods,Quebec,Workflow Platform License,Software,6,1200.0,7200.0,Pending
PB-100356,2025-07-18,Northwind Logistics,Manitoba,Support Plan (Monthly),Services,10,450.0,4500.0,Pending
PB-100357,2025-11-29,Cedar & Co. Furniture,Illinois,Implementation Day,Services,2,1800.0,3600.0,Paid
PB-100358,2025-01-08,Granite Peak Tools,Illinois,API Add-on,Software,7,99.0,693.0,Paid
PB-100359,2025-04-18,Harbourfront Textiles,British Columbia,Warehouse Scanner,Hardware,12,320.0,3840.0,Paid
PB-100360,2025-03-08,Blue Heron Foods,Quebec,Data Migration,Services,1,2400.0,2400.0,Paid
PB-100361,2025-11-15,Granite Peak Tools,New York,Training Seat,Services,10,275.0,2750.0,Paid
PB-100362,2025-12-21,Cedar & Co. Furniture,Illinois,Workflow Platform License,Software,2,1200.0,2400.0,Paid
PB-100363,2025-03-16,Maple Ridge Distribution,New York,API Add-on,Software,4,99.0,396.0,Pending
PB-100364,2025-07-29,Blue Heron Foods,Manitoba,Training Seat,Services,10,275.0,2750.0,Paid
PB-100365,2025-06-27,Silverline Freight,Texas,Implementation Day,Services,2,1800.0,3600.0,Paid
PB-100366,2025-03-02,Blue Heron Foods,Quebec,Data Migration,Services,10,2400.0,24000.0,Paid
PB-100367,2025-11-28,Prairie Wind Farms,Alberta,Implementation Day,Services,11,1800.0,19800.0,Pending
PB-100368,2025-07-31,Summit Auto Parts,Alberta,API Add-on,Software,4,99.0,396.0,Pending
PB-100369,2025-08-03,Granite Peak Tools,New York,Implementation Day,Services,6,1800.0,10800.0,Refunded
PB-100370,2025-05-18,Blue Heron Foods,Ontario,Data Migration,Services,11,2400.0,26400.0,Refunded
PB-100371,2025-07-30,Granite Peak Tools,British Columbia,Warehouse Scanner,Hardware,1,320.0,320.0,Refunded
PB-100372,2025-08-04,Blue Heron Foods,Illinois,Label Printer,Hardware,7,185.5,1298.5,Paid
PB-100373,2025-12-03,Maple Ridge Distribution,Manitoba,Implementation Day,Services,9,1800.0,16200.0,Paid
PB-100374,2025-01-09,Granite Peak Tools,Ontario,Implementation Day,Services,6,1800.0,10800.0,Refunded
PB-100375,2025-12-09,Kingston Print Works,British Columbia,Training Seat,Services,1,275.0,275.0,Pending
PB-100376,2025-03-29,Prairie Wind Farms,Illinois,Implementation Day,Services,6,1800.0,10800.0,Pending
PB-100377,2025-01-11,Lakeshore Medical Supply,Texas,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-100378,2025-02-04,Prairie Wind Farms,Texas,Implementation Day,Services,1,1800.0,1800.0,Paid
PB-100379,2025-07-09,Harbourfront Textiles,Texas,Warehouse Scanner,Hardware,8,320.0,2560.0,Paid
PB-100380,2025-03-27,Kingston Print Works,New York,Implementation Day,Services,1,1800.0,1800.0,Pending
PB-100381,2025-08-28,Harbourfront Textiles,Ontario,Implementation Day,Services,7,1800.0,12600.0,Paid
PB-100382,2025-02-25,Granite Peak Tools,Texas,Training Seat,Services,1,275.0,275.0,Refunded
PB-100383,2025-06-04,Silverline Freight,Quebec,Implementation Day,Services,2,1800.0,3600.0,Paid
PB-100384,2025-12-06,Maple Ridge Distribution,New York,Warehouse Scanner,Hardware,3,320.0,960.0,Paid
PB-100385,2025-05-07,Summit Auto Parts,Texas,Training Seat,Services,4,275.0,1100.0,Pending
PB-100386,2025-10-29,Prairie Wind Farms,British Columbia,Workflow Platform License,Software,4,1200.0,4800.0,Refunded
PB-100387,2025-03-12,Maple Ridge Distribution,British Columbia,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-100388,2025-11-13,Summit Auto Parts,Quebec,Support Plan (Monthly),Services,7,450.0,3150.0,Pending
PB-100389,2025-03-20,Maple Ridge Distribution,Texas,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-100390,2025-11-13,Northwind Logistics,Texas,Label Printer,Hardware,9,185.5,1669.5,Paid
PB-100391,2025-10-06,Kingston Print Works,Ontario,Data Migration,Services,5,2400.0,12000.0,Pending
PB-100392,2025-02-10,Cedar & Co. Furniture,New York,API Add-on,Software,5,99.0,495.0,Refunded
PB-100393,2025-08-03,Granite Peak Tools,Manitoba,Implementation Day,Services,11,1800.0,19800.0,Paid
PB-100394,2025-09-14,Maple Ridge Distribution,Texas,Support Plan (Monthly),Services,10,450.0,4500.0,Paid
PB-100395,2025-11-04,Blue Heron Foods,Alberta,Label Printer,Hardware,12,185.5,2226.0,Paid
PB-100396,2025-09-02,Lakeshore Medical Supply,Illinois,Implementation Day,Services,7,1800.0,12600.0,Pending
PB-100397,2025-03-01,Northwind Logistics,New York,Training Seat,Services,8,275.0,2200.0,Refunded
PB-100398,2025-09-28,Lakeshore Medical Supply,Illinois,Workflow Platform License,Software,3,1200.0,3600.0,Pending
PB-100399,2025-02-20,Birchwood Interiors,Illinois,Warehouse Scanner,Hardware,11,320.0,3520.0,Paid
PB-100400,2025-09-05,Cedar & Co. Furniture,Manitoba,Training Seat,Services,6,275.0,1650.0,Paid
PB-100401,2025-10-31,Maple Ridge Distribution,Ontario,Training Seat,Services,7,275.0,1925.0,Refunded
PB-100402,2025-07-07,Summit Auto Parts,Illinois,Training Seat,Services,4,275.0,1100.0,Paid
PB-100403,2025-10-29,Northwind Logistics,Illinois,Warehouse Scanner,Hardware,10,320.0,3200.0,Paid
PB-100404,2025-09-22,Granite Peak Tools,Ontario,Data Migration,Services,2,2400.0,4800.0,Paid
PB-100405,2025-10-29,Blue Heron Foods,Texas,Warehouse Scanner,Hardware,5,320.0,1600.0,Paid
PB-100406,2025-05-27,Summit Auto Parts,Quebec,API Add-on,Software,2,99.0,198.0,Paid
PB-100407,2025-05-09,Granite Peak Tools,Ontario,API Add-on,Software,4,99.0,396.0,Paid
PB-100408,2025-05-27,Kingston Print Works,New York,Support Plan (Monthly),Services,3,450.0,1350.0,Paid
PB-100409,2025-07-22,Summit Auto Parts,Quebec,Data Migration,Services,1,2400.0,2400.0,Refunded
PB-100410,2025-11-24,Birchwood Interiors,Ontario,Support Plan (Monthly),Services,6,450.0,2700.0,Refunded
PB-100411,2025-10-07,Northwind Logistics,Manitoba,Warehouse Scanner,Hardware,10,320.0,3200.0,Pending
PB-100412,2025-11-17,Maple Ridge Distribution,British Columbia,Training Seat,Services,11,275.0,3025.0,Paid
PB-100413,2025-03-13,Lakeshore Medical Supply,Manitoba,Data Migration,Services,11,2400.0,26400.0,Pending
PB-100414,2025-06-13,Birchwood Interiors,Quebec,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-100415,2025-10-08,Birchwood Interiors,Quebec,Training Seat,Services,11,275.0,3025.0,Paid
PB-100416,2025-12-20,Kingston Print Works,Quebec,API Add-on,Software,5,99.0,495.0,Paid
PB-100417,2025-06-15,Silverline Freight,British Columbia,Implementation Day,Services,7,1800.0,12600.0,Paid
PB-100418,2025-08-30,Lakeshore Medical Supply,Ontario,Support Plan (Monthly),Services,5,450.0,2250.0,Pending
PB-100419,2025-12-12,Birchwood Interiors,Manitoba,API Add-on,Software,4,99.0,396.0,Pending
PB-100420,2025-07-18,Silverline Freight,Manitoba,API Add-on,Software,12,99.0,1188.0,Paid
PB-100421,2025-06-15,Cedar & Co. Furniture,Ontario,Support Plan (Monthly),Services,10,450.0,4500.0,Paid
PB-100422,2025-06-29,Lakeshore Medical Supply,Texas,Support Plan (Monthly),Services,11,450.0,4950.0,Pending
PB-100423,2025-10-26,Harbourfront Textiles,Manitoba,Data Migration,Services,6,2400.0,14400.0,Pending
PB-100424,2025-12-24,Prairie Wind Farms,Alberta,Training Seat,Services,2,275.0,550.0,Paid
PB-100425,2025-07-30,Summit Auto Parts,Ontario,Training Seat,Services,12,275.0,3300.0,Paid
PB-100426,2025-07-13,Cedar & Co. Furniture,Alberta,Implementation Day,Services,5,1800.0,9000.0,Pending
PB-100427,2025-04-03,Lakeshore Medical Supply,Manitoba,Implementation Day,Services,9,1800.0,16200.0,Pending
PB-100428,2025-04-29,Harbourfront Textiles,Quebec,Data Migration,Services,2,2400.0,4800.0,Paid
PB-100429,2025-12-24,Granite Peak Tools,British Columbia,Support Plan (Monthly),Services,1,450.0,450.0,Refunded
PB-100430,2025-09-08,Harbourfront Textiles,Manitoba,Data Migration,Services,6,2400.0,14400.0,Paid
PB-100431,2025-05-07,Harbourfront Textiles,Alberta,Label Printer,Hardware,2,185.5,371.0,Paid
PB-100432,2025-03-25,Cedar & Co. Furniture,British Columbia,Training Seat,Services,2,275.0,550.0,Paid
PB-100433,2025-02-25,Birchwood Interiors,New York,Training Seat,Services,6,275.0,1650.0,Refunded
PB-100434,2025-05-08,Granite Peak Tools,Ontario,Label Printer,Hardware,2,185.5,371.0,Paid
PB-100435,2025-05-31,Blue Heron Foods,New York,Label Printer,Hardware,11,185.5,2040.5,Refunded
PB-100436,2025-09-06,Maple Ridge Distribution,New York,Support Plan (Monthly),Services,5,450.0,2250.0,Paid
PB-100437,2025-09-18,Harbourfront Textiles,Texas,Label Printer,Hardware,5,185.5,927.5,Paid
PB-100438,2025-02-15,Silverline Freight,British Columbia,Support Plan (Monthly),Services,10,450.0,4500.0,Refunded
PB-100439,2025-01-28,Lakeshore Medical Supply,Illinois,Label Printer,Hardware,5,185.5,927.5,Refunded
PB-100440,2025-08-20,Kingston Print Works,Illinois,Warehouse Scanner,Hardware,8,320.0,2560.0,Paid
PB-100441,2025-09-16,Blue Heron Foods,Illinois,Warehouse Scanner,Hardware,11,320.0,3520.0,Paid
PB-100442,2025-02-26,Summit Auto Parts,Quebec,Implementation Day,Services,9,1800.0,16200.0,Paid
PB-100443,2025-10-17,Maple Ridge Distribution,Alberta,Workflow Platform License,Software,2,1200.0,2400.0,Paid
PB-100444,2025-03-14,Northwind Logistics,Quebec,Label Printer,Hardware,6,185.5,1113.0,Paid
PB-100445,2025-10-20,Harbourfront Textiles,Quebec,Workflow Platform License,Software,7,1200.0,8400.0,Pending
PB-100446,2025-09-27,Birchwood Interiors,Illinois,Support Plan (Monthly),Services,2,450.0,900.0,Refunded
PB-100447,2025-12-27,Maple Ridge Distribution,Texas,Data Migration,Services,4,2400.0,9600.0,Paid
